public_private,pct_top10,fulltime_undergrad,parttime_undergrad,tuition_out_state,room_board_cost,additional_fees,book_cost,personal_spending,pct_faculty_phd,student_faculty_ratio,pct_alumni_donate,instructional_expenditure,graduation_rate,acceptance_rate,yield_rate
2,41.0,1757.0,81.0,10965.0,4000.0,210.0,450.0,1250.0,60.0,14.2,32.0,8294.0,98.0,0.6172979084228377,0.4001831501831502
2,14.0,978.0,98.0,9456.0,4350.0,186.0,468.0,1323.0,53.0,12.8,24.0,7603.0,65.0,0.873217115689382,0.25045372050816694
2,79.0,7671.0,30.0,16850.0,4400.0,147.0,600.0,1350.0,96.0,13.1,46.0,13936.0,97.0,0.4805194805194805,0.5151351351351351
2,49.0,2501.0,198.0,11800.0,3260.0,450.0,500.0,800.0,87.0,14.2,23.0,9681.0,95.0,0.832289156626506,0.30110017371163866
2,41.0,801.0,5.0,12925.0,4195.0,250.0,500.0,635.0,78.0,9.9,55.0,14904.0,72.0,0.77875,0.41091492776886035
1,10.0,8596.0,1949.0,6892.0,3706.0,265.0,600.0,2500.0,72.0,16.6,8.0,6996.0,40.0,0.8413147199151794,0.6609955891619408
2,21.0,958.0,466.0,8620.0,4100.0,310.0,400.0,2250.0,58.0,11.0,21.0,6136.0,65.0,0.8023255813953488,0.42650103519668736
2,16.0,706.0,62.0,8740.0,3363.0,105.0,550.0,1700.0,62.0,11.6,29.0,7718.0,48.0,0.929384965831435,0.24509803921568626
2,19.0,537.0,101.0,8540.0,3580.0,200.0,500.0,1400.0,61.0,8.8,32.0,8324.0,56.0,0.9108910891089109,0.6630434782608695
1,21.0,3640.0,706.0,4869.0,2950.0,265.0,500.0,1248.0,65.0,18.1,19.0,5804.0,44.0,1.0,0.5913426265590609
2,5.0,838.0,122.0,8516.0,3130.0,115.0,650.0,1248.0,55.0,25.0,19.0,4962.0,49.0,0.770949720670391,0.6231884057971014
1,11.0,4469.0,499.0,5424.0,3000.0,265.0,300.0,2000.0,52.0,23.2,19.0,1834.0,58.0,0.9252995066948555,0.6191926884996192
1,43.0,3957.0,588.0,5401.0,3144.0,265.0,450.0,1888.0,72.0,19.3,4.0,5527.0,50.0,1.0,0.679140127388535
1,25.0,14914.0,2246.0,6995.0,3120.0,403.0,600.0,2000.0,76.0,18.5,22.0,6122.0,54.0,0.6930272108843537,0.6952147239263804
2,16.0,474.0,258.0,8400.0,3250.0,120.0,500.0,1400.0,63.0,12.4,14.0,6535.0,68.0,0.9762308998302207,0.2573913043478261
2,11.0,336.0,80.0,7950.0,3750.0,260.0,600.0,2740.0,54.0,9.8,45.0,9754.0,48.0,0.6976190476190476,0.3174061433447099
2,8.0,538.0,36.0,7250.0,3245.0,265.0,400.0,2730.0,47.0,14.5,19.0,7723.5,46.0,0.6392092257001647,0.6082474226804123
2,28.0,504.0,147.0,7200.0,3532.0,265.0,550.0,1500.0,56.0,11.8,12.0,7818.0,52.0,0.7276995305164319,0.4838709677419355
2,25.0,439.0,415.0,7800.0,3880.0,270.0,800.0,1248.0,50.0,8.2,45.0,7364.0,53.0,0.8388278388278388,0.28820960698689957
2,20.0,631.0,133.0,8280.0,3260.0,100.0,500.0,1248.0,50.0,16.1,29.0,10049.0,36.0,0.778705636743215,0.34048257372654156
2,19.0,396.0,38.0,7850.0,3410.0,200.0,400.0,1500.0,55.0,10.0,15.0,7233.0,53.0,0.7120622568093385,0.5956284153005464
1,25.0,17880.0,1673.0,6994.0,3384.0,388.0,700.0,2681.0,88.0,13.7,17.0,9657.0,57.0,0.6482107471733303,0.6619313073188275
1,21.0,3157.0,2705.0,4774.0,3210.0,32.0,450.0,1000.0,82.0,13.8,19.0,5828.0,53.0,0.98,0.5194805194805194
1,21.0,6550.0,5083.0,6994.0,3299.0,465.0,450.0,350.0,82.0,20.4,17.0,5950.0,32.0,0.7707687004481213,0.4007155635062612
2,15.0,1100.0,166.0,6840.0,3720.0,472.0,1100.0,4913.0,33.0,15.4,20.0,5524.0,49.0,1.0,0.6797583081570997
2,14.0,702.0,501.0,9550.0,3850.0,210.0,350.0,250.0,64.0,14.1,18.0,5922.0,58.0,0.9810126582278481,0.3580645161290323
2,20.0,555.0,24.0,3800.0,2480.0,300.0,500.0,800.0,56.0,19.4,19.0,6616.0,31.0,0.5170357751277683,0.47611202635914335
2,26.0,1110.0,39.0,8988.0,2764.0,125.0,500.0,1600.0,61.0,12.1,36.0,7741.0,60.0,0.7916018662519441,0.550098231827112
2,39.0,1198.0,605.0,8840.0,2950.0,100.0,750.0,1290.0,74.0,13.1,31.0,6668.0,84.0,0.8760842627013631,0.43564356435643564
2,35.0,1540.0,51.0,8670.0,2835.0,188.0,450.0,1027.0,77.0,13.2,34.0,11719.0,57.0,0.32625272331154687,0.7595993322203672
2,17.0,452.0,249.0,7500.0,3200.0,265.0,650.0,1248.0,49.0,10.1,57.0,6554.0,56.0,0.8469055374592834,0.38076923076923075
2,25.0,935.0,184.0,6060.0,3070.0,265.0,600.0,1300.0,62.0,17.7,13.0,5391.0,49.0,0.6922169811320755,0.5076660988074957
2,10.0,589.0,263.0,8400.0,2800.0,96.0,600.0,900.0,50.0,10.6,40.0,6860.0,89.0,0.7102473498233216,0.48258706467661694
2,55.0,943.0,7.0,11850.0,4270.0,350.0,600.0,900.0,95.0,11.4,60.0,13118.0,74.0,0.876604146100691,0.32432432432432434
2,26.0,1306.0,122.0,6230.0,3526.0,32.0,400.0,600.0,42.0,13.0,4.0,8189.0,63.0,0.792964824120603,0.5044359949302915
1,21.0,11208.0,3350.0,4700.0,3196.0,265.0,600.0,1248.0,82.0,19.8,19.0,5394.0,39.0,0.9434135586992467,0.4761441090555015
2,30.0,1063.0,48.0,8100.0,3950.0,50.0,550.0,550.0,73.0,13.3,28.0,7508.0,55.0,0.953232462173315,0.4126984126984127
1,6.0,1544.0,896.0,4120.0,2682.0,100.0,510.0,1248.0,60.0,15.0,19.0,8372.0,19.0,0.5819070904645477,0.44537815126050423
2,20.0,662.0,121.0,8000.0,4150.0,200.0,500.0,1300.0,57.0,11.3,32.0,7058.0,62.0,0.851027397260274,0.352112676056338
2,21.0,1006.0,164.0,6600.0,3550.0,80.0,400.0,500.0,32.0,19.3,19.0,5067.0,60.0,0.7943067033976124,0.4416184971098266
1,21.0,6311.0,975.0,4740.0,2950.0,320.0,500.0,1050.0,58.0,19.9,8.0,5175.0,52.0,0.8831858407079646,0.5210420841683366
1,29.0,5968.0,955.0,4738.0,3110.0,280.0,700.0,940.0,72.0,20.2,27.0,5972.0,52.0,0.8584269662921349,0.6230366492146597
2,28.0,797.0,100.0,6000.0,3000.0,130.0,500.0,500.0,48.0,13.4,14.0,5557.0,61.0,0.9900990099009901,0.4225
2,57.0,867.0,51.0,10900.0,4450.0,450.0,500.0,1000.0,81.0,12.1,41.0,10219.0,70.0,0.9604743083003953,0.3347050754458162
2,9.0,634.0,78.0,7800.0,2950.0,265.0,500.0,600.0,60.0,14.1,9.0,6864.0,64.0,0.7933884297520661,0.4609375
1,21.0,14931.0,2596.0,6640.0,3226.0,330.0,450.0,1340.0,95.0,12.2,12.0,11098.0,52.0,0.7322692753250096,0.47020566004570225
1,16.0,9844.0,6198.0,6540.0,3600.0,210.0,530.0,2440.0,84.0,11.1,24.0,10207.0,31.0,0.6399413858069918,0.59633627739614
2,21.0,756.0,502.0,9490.0,3892.0,110.0,400.0,880.0,65.0,10.5,18.0,7678.0,66.0,0.7351485148514851,0.367003367003367
1,21.0,10264.0,2910.0,4961.0,3149.0,221.0,500.0,1100.0,66.0,19.1,10.0,5063.0,45.0,0.7340689034001351,0.6386503067484662
1,21.0,7112.0,3832.0,4720.0,2900.0,265.0,500.0,500.0,66.0,17.7,20.0,4745.0,52.0,0.8582191780821918,0.6711891460494812
2,35.0,775.0,44.0,8950.0,3490.0,306.0,600.0,1900.0,86.0,11.3,25.0,9685.0,66.0,0.8767676767676768,0.4838709677419355
2,41.0,1539.0,45.0,6700.0,3650.0,265.0,500.0,2307.0,52.0,14.1,12.0,7566.0,61.0,0.6886886886886887,0.4731104651162791
1,21.0,4921.0,1338.0,4572.0,2550.0,37.0,600.0,2307.0,65.0,21.8,19.0,4466.0,36.0,0.9396039603960396,0.5753424657534246
1,27.0,6567.0,261.0,1044.0,1306.0,12.0,500.0,1200.0,46.0,24.6,19.0,5034.0,58.0,0.7258097792448938,0.5400795906765208
2,33.0,912.0,158.0,5150.0,3036.0,420.0,500.0,1655.0,64.0,10.5,11.0,7547.0,59.0,0.5230998509687034,0.201329534662868
1,22.0,6720.0,1822.0,3957.0,2325.0,265.0,618.0,1656.0,66.0,20.0,13.0,4546.0,45.0,0.8944513975803087,0.7112873134328358
1,29.0,16269.0,3757.0,5925.0,2980.0,75.0,600.0,2242.0,83.0,15.9,11.0,6741.0,37.0,0.8327218145430287,0.6166633286601242
1,21.0,2413.0,1477.0,4990.0,1680.0,130.0,617.0,2307.0,62.0,18.1,19.0,4287.0,35.0,0.9555555555555556,0.7751937984496124
1,21.0,8158.0,3643.0,5154.0,3116.0,265.0,800.0,1790.0,75.0,17.9,11.0,5260.0,19.0,0.8890274314214464,0.7017297802711547
2,24.0,2740.0,761.0,11100.0,5870.0,190.0,600.0,750.0,77.0,11.7,14.0,9456.0,53.0,0.8979375991538868,0.42343934040047115
1,21.0,6020.0,1317.0,3450.0,2310.0,265.0,650.0,1608.0,69.0,21.1,12.0,3976.0,34.0,0.9830590513068732,0.7508616445100935
1,21.0,8718.0,1707.0,3804.0,1980.0,282.0,617.0,1655.0,57.0,20.6,17.0,4092.0,21.0,0.9497131285858926,0.6538734896943852
1,21.0,5742.0,1969.0,4040.0,2216.0,143.0,500.0,1600.0,67.0,29.5,11.0,4587.0,33.0,1.0,0.4979408461250468
2,21.0,674.0,472.0,4400.0,4030.0,95.0,534.0,1248.0,72.0,16.1,19.0,5053.0,73.0,0.8821138211382114,0.7880184331797235
1,21.0,9724.0,2192.0,3854.0,2230.0,265.0,250.0,1248.0,61.0,24.3,13.0,3666.0,29.0,1.0,0.7074222359100708
1,10.0,2911.0,1089.0,3009.0,4030.0,265.0,600.0,1248.0,62.0,19.6,19.0,4355.0,35.0,1.0,0.5444444444444444
2,47.0,4941.0,1534.0,19040.0,5950.0,510.0,350.0,800.0,98.0,9.1,21.0,16920.0,74.0,0.7287075216834921,0.2386341463414634
1,21.0,11767.0,3219.0,4898.0,2082.0,265.0,560.0,1248.0,63.0,22.7,9.0,4099.0,30.0,0.9886020004652245,0.6268235294117647
2,34.0,2793.0,166.0,6900.0,4200.0,200.0,617.0,781.0,67.0,14.4,20.0,8323.0,49.0,0.9132093466857415,0.3629242819843342
1,37.0,7534.0,775.0,3950.0,2982.0,265.0,600.0,600.0,50.0,15.9,19.0,5244.0,33.0,0.9938296997120527,0.7081953642384106
2,9.0,1018.0,287.0,8700.0,4780.0,480.0,450.0,1400.0,78.0,14.7,19.0,7355.0,69.0,0.7697183098591549,0.2012808783165599
2,83.0,1593.0,5.0,19760.0,5300.0,272.0,660.0,1598.0,93.0,8.4,63.0,21424.0,100.0,0.23059042305904232,0.4213709677419355
2,9.0,367.0,406.0,10800.0,4835.0,550.0,500.0,1248.0,45.0,11.7,13.0,5982.0,82.0,0.8085714285714286,0.28975265017667845
2,23.0,1708.0,689.0,12000.0,5920.0,125.0,500.0,500.0,93.0,13.8,30.0,7100.0,88.0,0.7962529274004684,0.2888235294117647
2,18.0,1927.0,1084.0,12500.0,6200.0,175.0,375.0,1000.0,73.0,16.8,22.0,8707.0,80.0,0.7778899545683998,0.33354964308890334
2,30.0,1680.0,472.0,16600.0,6985.0,660.0,500.0,1045.0,93.0,16.8,18.0,15286.0,94.0,0.56751370204285,0.35733099209833186
2,20.0,3095.0,1533.0,13800.0,5510.0,65.0,630.0,850.0,87.0,17.5,20.0,10941.0,82.0,0.6722446624350836,0.27467811158798283
2,21.0,2223.0,304.0,11550.0,6990.0,385.0,400.0,1115.0,15.0,10.2,2.0,9719.0,38.0,0.7675949367088608,0.46965699208443273
2,66.0,8807.0,472.0,16640.0,6960.0,448.0,500.0,1300.0,95.0,16.6,27.0,10989.0,90.0,0.4712477120195241,0.3486000971030911
2,45.0,14971.0,3113.0,18420.0,6810.0,270.0,475.0,1025.0,80.0,11.9,16.0,16836.0,72.0,0.6441660063391442,0.2929191973552702
2,5.0,453.0,42.0,14080.0,6270.0,260.0,500.0,900.0,57.0,10.2,21.0,15387.0,46.0,0.744920993227991,0.4575757575757576
2,48.0,2819.0,62.0,19380.0,6750.0,450.0,410.0,1000.0,90.0,9.8,24.0,17150.0,84.0,0.65527950310559,0.26977761574917974
2,30.0,1928.0,296.0,17500.0,4200.0,440.0,500.0,950.0,94.0,10.5,35.0,11951.0,79.0,0.713197090405265,0.2219524040796503
2,23.0,544.0,436.0,11800.0,4765.0,400.0,450.0,1700.0,71.0,11.3,21.0,8952.0,86.0,0.8489795918367347,0.6009615384615384
2,70.0,2675.0,22.0,18000.0,6300.0,355.0,400.0,900.0,92.0,11.3,55.0,12138.0,95.0,0.5647962591850367,0.38971023063276167
2,5.0,891.0,332.0,13600.0,5450.0,500.0,600.0,1248.0,39.0,8.7,17.0,11992.0,58.0,0.7647058823529411,0.30235042735042733
2,17.0,1238.0,30.0,8770.0,3500.0,590.0,450.0,700.0,58.0,17.3,17.0,6430.0,70.0,0.7926356589147286,0.4889975550122249
2,19.0,2025.0,169.0,15200.0,7782.0,348.0,500.0,933.0,71.0,18.0,19.0,10602.0,62.0,0.6641427798810168,0.4006514657980456
2,10.0,665.0,298.0,11455.0,6130.0,250.0,400.0,1000.0,33.0,12.3,14.0,7723.5,60.0,0.858,0.3717948717948718
2,25.0,1151.0,39.0,12200.0,4070.0,520.0,400.0,1200.0,73.0,14.2,32.0,9226.0,66.0,0.8382789317507419,0.49911504424778763
2,90.0,6862.0,320.0,18485.0,6410.0,1335.0,500.0,1920.0,97.0,9.9,52.0,37219.0,100.0,0.1561485755499459,0.7418013856812933
2,8.0,470.0,59.0,11475.0,6200.0,525.0,600.0,2150.0,32.0,9.1,23.0,10066.0,60.0,0.8737864077669902,0.31666666666666665
2,12.0,1134.0,336.0,11700.0,5300.0,120.0,550.0,805.0,71.0,27.8,18.0,8694.0,58.0,0.8114754098360656,0.41414141414141414
1,8.0,5740.0,4182.0,9838.0,4164.0,265.0,500.0,1160.0,81.0,16.1,19.0,7607.0,53.0,0.7591570496738586,0.361202908129544
2,96.0,4481.0,28.0,20100.0,5975.0,600.0,725.0,1600.0,99.0,10.1,35.0,33541.0,94.0,0.33380127905163,0.5037383177570094
1,4.0,5356.0,1502.0,5542.0,3991.0,2014.0,500.0,1750.0,73.0,17.1,19.0,4666.0,51.0,0.6795523906408952,0.318562874251497
1,5.0,2879.0,1412.0,5542.0,4030.0,1826.0,450.0,1555.0,71.0,14.7,26.0,4861.0,57.0,0.7315365768288414,0.2760765550239234
1,7.0,3248.0,1969.0,5244.0,3366.0,1796.0,500.0,600.0,68.0,21.2,19.0,7723.5,60.0,0.5592851968123642,0.25302245250431776
1,1.0,1380.0,136.0,5542.0,4330.0,2147.0,500.0,1000.0,65.0,14.2,17.0,6562.0,57.0,0.6429942418426103,0.23880597014925373
1,21.0,5625.0,3416.0,5542.0,3514.0,1650.0,375.0,650.0,55.0,21.0,15.0,4386.0,45.0,0.797382330732444,0.42108585858585856
1,3.0,3234.0,941.0,5542.0,3788.0,1746.0,500.0,1300.0,75.0,15.7,20.0,4222.0,65.0,0.6935483870967742,0.38372093023255816
1,4.0,3089.0,2029.0,6797.0,3900.0,1255.0,500.0,1200.0,60.0,21.0,14.0,4469.0,40.0,0.6895766954938553,0.3584158415841584
2,47.0,1891.0,40.0,19300.0,5700.0,735.0,750.0,750.0,79.0,9.0,51.0,18359.0,84.0,0.73,0.4003044140030441
2,21.0,1501.0,334.0,9810.0,6890.0,290.0,300.0,1248.0,32.0,13.5,3.0,5025.0,77.0,0.8507368421052631,0.19673348181143283
2,6.0,707.0,693.0,9744.0,5624.0,200.0,400.0,1000.0,83.0,27.7,19.0,7723.5,60.0,0.9,0.31054131054131057
2,16.0,11160.0,10221.0,13380.0,7425.0,186.0,600.0,1750.0,73.0,12.9,17.0,9563.0,46.0,0.7135534829005966,0.2963966085727744
2,21.0,372.0,28.0,15190.0,6480.0,675.0,400.0,500.0,46.0,8.9,26.0,14795.0,67.0,0.9124293785310734,0.38699690402476783
2,18.0,581.0,533.0,12700.0,5800.0,275.0,450.0,700.0,81.0,10.3,37.0,11758.0,84.0,0.9016393442622951,0.37142857142857144
2,23.0,1144.0,160.0,16160.0,6950.0,518.0,500.0,1200.0,74.0,8.9,33.0,14086.0,79.0,0.7796610169491526,0.3772378516624041
2,51.0,2479.0,95.0,18820.0,6390.0,163.0,500.0,1050.0,85.0,10.3,44.0,21199.0,90.0,0.5463247863247863,0.3954943679599499
1,10.0,4664.0,1630.0,6919.0,4500.0,1999.0,500.0,1250.0,74.0,15.0,20.0,7462.0,56.0,0.775918733193905,0.38737004235656525
2,21.0,2160.0,131.0,9438.0,4300.0,432.0,500.0,1248.0,55.0,12.8,19.0,7723.5,76.0,0.7134533898305084,0.38530066815144765
2,25.0,2022.0,926.0,12170.0,6172.0,275.0,480.0,800.0,79.0,13.0,30.0,7495.0,97.0,0.6308283049917718,0.2543478260869565
2,11.0,2207.0,814.0,10584.0,4030.0,60.0,500.0,2400.0,95.0,13.3,15.0,9336.0,60.0,0.7858861267040899,0.363265306122449
2,60.0,4598.0,472.0,19701.0,5968.0,503.0,600.0,928.0,99.0,10.3,22.0,18981.0,92.0,0.47346992382453373,0.3342579750346741
1,12.0,16282.0,1940.0,8566.0,3897.0,3247.0,500.0,1400.0,88.0,16.7,15.0,10276.0,68.0,0.8598143787228147,0.3073948767520541
1,10.0,6034.0,4954.0,8568.0,4030.0,2028.0,560.0,1221.0,86.0,14.5,10.0,10132.0,41.0,0.6683057666517658,0.5351170568561873
2,80.0,2195.0,156.0,18345.0,5995.0,360.0,500.0,700.0,94.0,10.6,51.0,21409.0,91.0,0.431433506044905,0.46357085668534825
2,7.0,1803.0,1116.0,8994.0,5500.0,800.0,498.0,2065.0,74.0,15.4,15.0,8409.0,59.0,0.8915151515151515,0.2780421481985044
2,21.0,1335.0,30.0,18460.0,5970.0,120.0,700.0,850.0,92.0,13.2,41.0,22704.0,71.0,0.7899884925201381,0.303714493809177
2,21.0,736.0,29.0,13472.0,5528.0,265.0,400.0,1248.0,74.0,9.6,40.0,12113.0,74.0,0.8395989974937343,0.48059701492537316
2,81.0,1988.0,29.0,19629.0,5790.0,141.0,500.0,1200.0,94.0,9.0,64.0,22014.0,99.0,0.2974199713330148,0.42248995983935744
2,49.0,2802.0,86.0,15884.0,5370.0,346.0,530.0,730.0,92.0,15.2,34.0,10774.0,82.0,0.8359826589595376,0.29472774416594644
2,26.0,1079.0,472.0,20655.0,5475.0,690.0,375.0,450.0,79.0,11.4,24.0,14276.0,62.0,0.7436661698956781,0.3096192384769539
2,21.0,303.0,3.0,16900.0,5620.0,2000.0,400.0,900.0,76.0,8.2,21.0,13311.0,84.0,0.57,0.7719298245614035
2,6.0,2961.0,572.0,9850.0,6050.0,265.0,850.0,920.0,10.0,15.4,8.0,17858.0,64.0,0.8493243243243244,0.35958631662688945
2,10.0,282.0,331.0,8400.0,2812.0,195.0,300.0,2134.0,10.0,12.1,24.0,7976.0,52.0,0.9,0.3888888888888889
1,21.0,2179.0,1089.0,4869.0,4075.0,673.0,600.0,2200.0,57.0,22.0,5.0,7848.0,17.0,0.5368228849665246,0.4614512471655329
2,35.0,667.0,1983.0,11180.0,5620.0,100.0,600.0,700.0,64.0,11.5,32.0,7477.0,75.0,0.7789934354485777,0.49719101123595505
2,13.0,514.0,466.0,9500.0,3450.0,260.0,700.0,1248.0,47.0,13.9,19.0,9431.0,63.0,0.7355880092236741,0.10553814002089865
1,21.0,1863.0,775.0,5000.0,4540.0,94.0,500.0,700.0,69.0,16.3,19.0,7160.0,60.0,0.4891745602165088,0.5269709543568465
1,21.0,4147.0,449.0,5428.0,4390.0,418.0,700.0,950.0,78.0,17.8,12.0,5491.0,54.0,0.7431412894375857,0.4203968620212275
2,40.0,850.0,80.0,15588.0,6174.0,100.0,500.0,1200.0,78.0,9.2,34.0,16623.0,77.0,0.7063423110338836,0.3050430504305043
2,36.0,710.0,399.0,13960.0,6040.0,150.0,450.0,690.0,82.0,14.4,34.0,12434.0,72.0,0.8082975679542204,0.31150442477876106
2,75.0,3566.0,1569.0,18800.0,6740.0,265.0,500.0,1040.0,96.0,3.3,38.0,56233.0,90.0,0.40665565258437575,0.2643644805571677
2,25.0,3010.0,184.0,12990.0,6300.0,190.0,600.0,900.0,86.0,14.7,27.0,9448.0,80.0,0.7696270853778214,0.23525661459993624
1,20.0,4517.0,745.0,4136.0,4640.0,643.0,550.0,1248.0,80.0,18.2,36.0,6867.0,29.0,0.5149355057705364,0.4475939353988134
2,15.0,1243.0,79.0,12850.0,6200.0,265.0,550.0,900.0,77.0,12.8,36.0,8536.0,80.0,0.8773656320968963,0.2830025884383089
1,20.0,4296.0,1027.0,5130.0,4690.0,766.0,600.0,1450.0,73.0,17.9,18.0,5125.0,56.0,0.543168880455408,0.32139737991266376
2,31.0,393.0,4.0,16150.0,5450.0,200.0,275.0,800.0,63.0,7.2,26.0,15622.0,64.0,0.8606811145510835,0.43884892086330934
1,42.0,1315.0,209.0,6800.0,4730.0,915.0,675.0,1250.0,84.0,11.6,23.0,10357.0,63.0,0.5186567164179104,0.41007194244604317
1,21.0,9247.0,3584.0,5166.0,4480.0,1121.0,660.0,1053.0,76.0,17.6,24.0,5401.0,60.0,0.6238010079661843,0.3166536356528538
1,50.0,4125.0,472.0,8670.0,4030.0,265.0,500.0,1248.0,54.0,6.8,19.0,40020.0,94.0,0.12697448359659783,0.8072453861927547
1,22.0,19340.0,3991.0,8723.0,5146.0,561.0,550.0,1550.0,89.0,18.1,12.0,9021.0,63.0,0.7217324377273999,0.33048957828405234
1,27.0,6476.0,2592.0,8594.0,4408.0,265.0,494.0,2768.0,82.0,18.4,6.0,7618.0,55.0,0.6076364488170531,0.3797224363916731
1,21.0,2067.0,199.0,7014.0,3580.0,265.0,500.0,1248.0,56.0,17.8,19.0,5191.0,35.0,0.635,0.5
2,21.0,1055.0,803.0,7400.0,4030.0,90.0,600.0,2910.0,39.0,10.2,33.0,5287.0,72.0,0.42162818955042525,0.6829971181556196
2,31.0,822.0,46.0,15276.0,5318.0,265.0,500.0,300.0,79.0,11.2,37.0,10830.0,65.0,0.7791563275434243,0.22717622080679406
2,31.0,1071.0,98.0,14510.0,5340.0,265.0,500.0,1400.0,84.0,12.5,39.0,10026.0,60.0,0.816597510373444,0.28252032520325204
1,10.0,974.0,503.0,6600.0,3630.0,200.0,400.0,1675.0,67.0,15.2,11.0,6408.0,35.0,0.8264642082429501,0.6167979002624672
2,53.0,1599.0,472.0,25180.0,4030.0,265.0,650.0,1120.0,79.0,9.8,40.0,16444.0,93.0,0.44524703842819996,0.3744321868916288
2,76.0,1490.0,8.0,19030.0,5885.0,325.0,1495.0,875.0,93.0,11.2,52.0,20447.0,96.0,0.3036352800953516,0.4102060843964671
2,58.0,1720.0,35.0,18930.0,5590.0,900.0,500.0,1000.0,83.0,10.2,41.0,15954.0,91.0,0.4631320224719101,0.3457164518574678
1,20.0,1906.0,344.0,6810.0,3970.0,240.0,450.0,1647.0,67.0,15.9,26.0,5712.0,59.0,0.6647350993377483,0.5454545454545454
1,5.0,467.0,174.0,4800.0,3395.0,90.0,500.0,1248.0,65.0,15.0,19.0,5632.0,38.0,0.7466666666666667,0.6190476190476191
2,10.0,951.0,706.0,7800.0,4000.0,100.0,350.0,1500.0,36.0,22.0,4.0,4923.0,84.0,0.9017980636237898,0.553680981595092
2,19.0,820.0,159.0,11450.0,5045.0,500.0,900.0,2500.0,72.0,11.4,13.0,9718.0,64.0,0.6203473945409429,0.35333333333333333
2,12.0,716.0,2196.0,9985.0,5180.0,295.0,500.0,800.0,53.0,27.2,8.0,4322.0,85.0,0.8187274909963985,0.3181818181818182
2,18.0,388.0,412.0,8850.0,4450.0,200.0,600.0,1000.0,29.0,21.8,19.0,5001.0,75.0,0.8764044943820225,0.44551282051282054
1,23.0,7366.0,1795.0,7975.0,4385.0,265.0,500.0,1248.0,93.0,14.5,19.0,7379.0,56.0,0.8724334600760456,0.37938548703421227
1,17.0,633.0,317.0,6600.0,3680.0,175.0,600.0,400.0,46.0,15.1,4.0,5935.0,64.0,0.8367346938775511,0.46612466124661245
2,21.0,458.0,25.0,9550.0,4750.0,425.0,400.0,700.0,45.0,11.4,19.0,6145.0,44.0,0.8969298245614035,0.45232273838630804
1,10.0,3556.0,2917.0,8160.0,4219.0,226.0,500.0,1530.0,71.0,14.6,17.0,7391.0,60.0,0.8278372591006424,0.46818416968442833
2,22.0,1036.0,99.0,11250.0,3750.0,100.0,400.0,1165.0,53.0,12.9,30.0,8735.0,54.0,0.7682072829131653,0.3062898814949863
2,37.0,1594.0,32.0,13868.0,4826.0,1042.0,450.0,850.0,89.0,13.7,37.0,11487.0,73.0,0.9057398630858347,0.28430232558139534
2,44.0,1306.0,28.0,12572.0,4552.0,297.0,400.0,400.0,79.0,15.3,32.0,9305.0,68.0,0.8524072612470402,0.35648148148148145
2,14.0,1586.0,326.0,9996.0,3090.0,135.0,900.0,1320.0,62.0,11.5,18.0,10908.0,46.0,0.6230088495575221,0.45738636363636365
2,20.0,1251.0,767.0,11208.0,4124.0,265.0,350.0,1615.0,55.0,12.7,25.0,6584.0,65.0,0.8336025848142165,0.42441860465116277
2,29.0,3401.0,136.0,10230.0,3710.0,265.0,400.0,1210.0,75.0,14.8,41.0,7786.0,81.0,0.8475336322869955,0.6038359788359788
1,21.0,13244.0,1396.0,6660.0,3836.0,250.0,600.0,1000.0,66.0,20.4,6.0,6965.0,70.0,0.8574753559693319,0.4053967747086061
2,19.0,562.0,18.0,10430.0,2960.0,265.0,400.0,500.0,55.0,11.6,6.0,7723.5,84.0,0.95,0.4327485380116959
2,21.0,235.0,307.0,5519.0,2400.0,255.0,500.0,500.0,85.0,12.9,19.0,8336.0,16.0,0.75,0.7128205128205128
1,21.0,13142.0,6421.0,6360.0,4031.0,233.0,600.0,1200.0,74.0,20.6,9.0,5955.0,49.0,0.8102495144180487,0.41342430389083534
1,21.0,8996.0,1901.0,6911.0,4171.0,265.0,590.0,1082.0,38.0,18.2,9.0,6467.0,57.0,0.6752393034252104,0.5798462852263023
1,20.0,8234.0,2619.0,6108.0,3800.0,120.0,500.0,1000.0,64.0,20.6,9.0,5063.0,57.0,0.7525653436592449,0.4015950604579367
2,35.0,1133.0,42.0,11090.0,4700.0,210.0,400.0,750.0,80.0,12.0,31.0,12639.0,79.0,0.8097826086956522,0.4657718120805369
2,37.0,2505.0,208.0,12275.0,4341.0,84.0,465.0,1100.0,72.0,12.5,40.0,9284.0,72.0,0.8662383177570093,0.4207687120701281
2,55.0,1218.0,472.0,16179.0,5094.0,70.0,510.0,780.0,75.0,12.4,36.0,13207.0,74.0,0.8995098039215687,0.3069936421435059
2,28.0,2176.0,2063.0,6759.0,2250.0,90.0,700.0,1248.0,40.0,15.8,19.0,4727.0,45.0,0.8016147635524798,0.4489208633093525
2,13.0,1367.0,2662.0,5040.0,4152.0,40.0,395.0,1155.0,54.0,14.7,19.0,5518.0,57.0,0.8886363636363637,0.5907928388746803
2,10.0,602.0,488.0,8094.0,3960.0,48.0,566.0,1248.0,51.0,10.6,3.0,5889.0,23.0,0.12040816326530612,0.7062146892655368
1,23.0,26640.0,4120.0,10658.0,3734.0,524.0,504.0,600.0,93.0,14.0,9.0,10520.0,71.0,0.8333885392514078,0.4093799682034976
